PartNumber,Usage,Name,Value,Sequence,Delete,GroupName
P000215172,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000215172,2,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,0,Detail
P000215172,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000215172,2,B-Top/Shirt FeaturesBaby Doll,Baby Doll,0,0,Detail
P000215172,2,B-Top/Shirt FeaturesSpaghetti-strap,Spaghetti-strap,0,0,Detail
P000215172,2,B-Top/Shirt Neck FeatV-Neck,V-Neck,0,0,Detail
P000215172,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000215172,2,Size RangeJuniors,Juniors,0,0,
P000215177,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000215177,2,zonTemplateProductClothing,ProductClothing,0,0,
P000215177,2,AudienceTeens,Teens,0,0,
P000215177,2,ANDATORY Care InstructHand Wash,Hand Wash,0,0,Detail
P000215177,2,ANDATORY Care InstructLine Dry,Line Dry,0,0,Detail
P000215177,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000215177,2,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,0,Detail
P000215177,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000215177,2,B-Top/Shirt FeaturesSpaghetti-strap,Spaghetti-strap,0,0,Detail
P000215177,2,B-Top/Shirt Neck FeatV-Neck,V-Neck,0,0,Detail
P000215177,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000215177,2,Size RangeJuniors,Juniors,0,0,
P000215197,2,zon Apparel ITKjeans,jeans,0,0,
P000215197,2,zonTemplateProductClothing,ProductClothing,0,0,
P000215197,2,AudienceMale,Male,0,0,
P000215197,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000215197,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000215197,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000215197,2,ANDATORY FabricationDenim,Denim,0,0,Detail
P000215197,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000215197,2,APPAREL Fit StyleClassic-fit,Classic-fit,0,0,Detail
P000215197,2,APPAREL Inseams30 inseam,30 inseam,0,0,Detail
P000215197,2,APPAREL Inseams32 inseam,32 inseam,0,0,Detail
P000215197,2,APPAREL Inseams34 inseam,34 inseam,0,0,Detail
P000215197,2,B-Bottom FeaturesBoot Cut,Boot Cut,0,0,Detail
P000215197,2,B-Bottom FeaturesButton-fly,Button-fly,0,0,Detail
P000215197,2,B-Bottom FeaturesFront Zip,Front Zip,0,0,Detail
P000215197,2,B-Bottom Features2 Back Pockets,2 Back Pockets,0,0,Detail
P000215197,2,B-Bottom Features2 Front Pockets,2 Front Pockets,0,0,Detail
P000215398,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000215398,2,zon Apparel ITKshirts,shirts,0,0,
P000215398,2,zonTemplateProductClothing,ProductClothing,0,0,
P000215398,2,AudienceMale,Male,0,0,
P000215398,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000215398,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000215398,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000215398,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000215398,2,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,0,
P000215398,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000215398,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000215398,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000215505,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000215505,2,zon Apparel ITKshirts,shirts,0,0,
P000215505,2,zonTemplateProductClothing,ProductClothing,0,0,
P000215505,2,AudienceMale,Male,0,0,
P000215505,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000215505,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000215505,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000215505,2,ANDATORY General InfoInt'l Shipping prohibited,Int'l Shipping prohibited,0,0,Detail
P000215505,2,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,0,
P000215505,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000215505,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000215505,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000215507,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000215507,2,zon Apparel ITKshirts,shirts,0,0,
P000215507,2,zonTemplateProductClothing,ProductClothing,0,0,
P000215507,2,AudienceMale,Male,0,0,
P000215507,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000215507,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000215507,2,ANDATORY FabricationCotton/Nylon Blend,Cotton/Nylon Blend,0,0,Detail
P000215507,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000215507,2,ANDATORY General InfoInt'l Shipping prohibited,Int'l Shipping prohibited,0,0,Detail
P000215507,2,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,0,
P000215507,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000215507,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000215507,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000215555,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000215555,2,zon Apparel ITKshirts,shirts,0,0,
P000215555,2,zonTemplateProductClothing,ProductClothing,0,0,
P000215555,2,AudienceMale,Male,0,0,
P000215555,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000215555,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000215555,2,ANDATORY FabricationCotton/Rayon Blend,Cotton/Rayon Blend,0,0,Detail
P000215555,2,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,0,Detail
P000215555,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000215555,2,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,0,
P000215555,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000215555,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000215555,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000215608,2,zon Apparel ITKjeans,jeans,0,0,
P000215608,2,zonTemplateProductClothing,ProductClothing,0,0,
P000215608,2,AudienceMale,Male,0,0,
P000215608,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000215608,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000215608,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000215608,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000215608,2,APPAREL Fit StyleRelaxed,Relaxed,0,0,Detail
P000215608,2,APPAREL Inseams30 inseam,30 inseam,0,0,Detail
P000215608,2,APPAREL Inseams32 inseam,32 inseam,0,0,Detail
P000215608,2,APPAREL Inseams34 inseam,34 inseam,0,0,Detail
P000215608,2,B-Bottom FeaturesBasic 5 Pocket,Basic 5 Pocket,0,0,Detail
P000215608,2,B-Bottom FeaturesZip-fly,Zip-fly,0,0,Detail
P000215608,2,B-Bottom Waist FeatLow,Low,0,0,
P000215673,2,zon Apparel ITKshorts,shorts,0,0,
P000215673,2,zonTemplateProductClothing,ProductClothing,0,0,
P000215673,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000215673,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000215673,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000215673,2,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,0,Detail
P000215673,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000215673,2,APPAREL Fit StyleRelaxed,Relaxed,0,0,Detail
P000215673,2,APPAREL Inseams6 in. inseam,6 in. inseam,0,0,Detail
P000215673,2,B-Bottom Waist FeatFlat-Front,Flat-Front,0,0,Detail
P000215774,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000215774,2,zon Apparel ITKshirts,shirts,0,0,
P000215774,2,zonTemplateProductClothing,ProductClothing,0,0,
P000215774,2,AudienceMale,Male,0,0,
P000215774,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000215774,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000215774,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000215774,2,ANDATORY General InfoInt'l Shipping prohibited,Int'l Shipping prohibited,0,0,Detail
P000215774,2,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,0,
P000215774,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000215774,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000215774,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000215876,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000215876,2,zon Apparel ITKshirts,shirts,0,0,
P000215876,2,zonTemplateProductClothing,ProductClothing,0,0,
P000215876,2,AudienceMale,Male,0,0,
P000215876,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000215876,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000215876,2,ANDATORY FabricationCotton/Rayon Blend,Cotton/Rayon Blend,0,0,Detail
P000215876,2,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,0,Detail
P000215876,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000215876,2,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,0,
P000215876,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000215876,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000215876,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000215919,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000215919,2,zon Apparel ITKshirts,shirts,0,0,
P000215919,2,zonTemplateProductClothing,ProductClothing,0,0,
P000215919,2,AudienceMale,Male,0,0,
P000215919,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000215919,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000215919,2,ANDATORY FabricationCotton/Rayon Blend,Cotton/Rayon Blend,0,0,Detail
P000215919,2,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,0,Detail
P000215919,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000215919,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000215919,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000215919,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000215923,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000215923,2,zon Apparel ITKshirts,shirts,0,0,
P000215923,2,zonTemplateProductClothing,ProductClothing,0,0,
P000215923,2,AudienceMale,Male,0,0,
P000215923,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000215923,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000215923,2,ANDATORY FabricationCotton/Rayon Blend,Cotton/Rayon Blend,0,0,Detail
P000215923,2,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,0,Detail
P000215923,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000215923,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000215923,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000215927,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000215927,2,zon Apparel ITKshirts,shirts,0,0,
P000215927,2,zonTemplateProductClothing,ProductClothing,0,0,
P000215927,2,AudienceMale,Male,0,0,
P000215927,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000215927,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000215927,2,ANDATORY FabricationCotton/Rayon Blend,Cotton/Rayon Blend,0,0,Detail
P000215927,2,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,0,Detail
P000215927,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000215927,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000215927,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000215932,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000215932,2,zon Apparel ITKshirts,shirts,0,0,
P000215932,2,zonTemplateProductClothing,ProductClothing,0,0,
P000215932,2,AudienceMale,Male,0,0,
P000215932,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000215932,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000215932,2,ANDATORY FabricationCotton/Rayon Blend,Cotton/Rayon Blend,0,0,Detail
P000215932,2,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,0,Detail
P000215932,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000215932,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000215932,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000215932,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000215934,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000215934,2,zon Apparel ITKshirts,shirts,0,0,
P000215934,2,zonTemplateProductClothing,ProductClothing,0,0,
P000215934,2,AudienceMale,Male,0,0,
P000215934,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000215934,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000215934,2,ANDATORY FabricationCotton/Rayon Blend,Cotton/Rayon Blend,0,0,Detail
P000215934,2,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,0,Detail
P000215934,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000215934,2,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,0,
P000215934,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000215934,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000215934,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000215941,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000215941,2,zon Apparel ITKshirts,shirts,0,0,
P000215941,2,zonTemplateProductClothing,ProductClothing,0,0,
P000215941,2,AudienceMale,Male,0,0,
P000215941,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000215941,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000215941,2,ANDATORY FabricationCotton/Rayon Blend,Cotton/Rayon Blend,0,0,Detail
P000215941,2,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,0,Detail
P000215941,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000215941,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000215941,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000215941,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000215945,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000215945,2,zon Apparel ITKshirts,shirts,0,0,
P000215945,2,zonTemplateProductClothing,ProductClothing,0,0,
P000215945,2,AudienceMale,Male,0,0,
P000215945,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000215945,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000215945,2,ANDATORY FabricationCotton/Rayon Blend,Cotton/Rayon Blend,0,0,Detail
P000215945,2,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,0,Detail
P000215945,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000215945,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000215945,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000215945,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000215949,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000215949,2,zon Apparel ITKshirts,shirts,0,0,
P000215949,2,zonTemplateProductClothing,ProductClothing,0,0,
P000215949,2,AudienceMale,Male,0,0,
P000215949,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000215949,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000215949,2,ANDATORY FabricationCotton/Rayon Blend,Cotton/Rayon Blend,0,0,Detail
P000215949,2,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,0,Detail
P000215949,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000215949,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000215949,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000215952,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000215952,2,zon Apparel ITKshirts,shirts,0,0,
P000215952,2,zonTemplateProductClothing,ProductClothing,0,0,
P000215952,2,AudienceMale,Male,0,0,
P000215952,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000215952,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000215952,2,ANDATORY FabricationCotton/Rayon Blend,Cotton/Rayon Blend,0,0,Detail
P000215952,2,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,0,Detail
P000215952,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000215952,2,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,0,
P000215952,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000215952,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000215952,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000216012,2,zon Apparel ITKpants,pants,0,0,
P000216012,2,zonTemplateProductClothing,ProductClothing,0,0,
P000216012,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000216012,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000216012,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000216012,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000216012,2,APPAREL Fit StyleRelaxed,Relaxed,0,0,Detail
P000216012,2,APPAREL Inseams13 inseam,13 inseam,0,0,Detail
P000216012,2,APPAREL Inseams17 inseam,17 inseam,0,0,Detail
P000216012,2,B-Bottom FeaturesStraight-Leg,Straight-Leg,0,0,Detail
P000216012,2,B-Bottom Features2 Back Pockets,2 Back Pockets,0,0,Detail
P000216012,2,B-Bottom Features2 Front Pockets,2 Front Pockets,0,0,Detail
P000216012,2,B-Bottom Waist FeatFlat-Front,Flat-Front,0,0,Detail
P000216081,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000216081,2,zonTemplateProductClothing,ProductClothing,0,0,
P000216081,2,AudienceTeens,Teens,0,0,
P000216081,2,ANDATORY Care InstructHand Wash,Hand Wash,0,0,Detail
P000216081,2,ANDATORY Care InstructLay Flat to Dry,Lay Flat to Dry,0,0,Detail
P000216081,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000216081,2,ANDATORY FabricationRayon,Rayon,0,0,Detail
P000216081,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000216081,2,B-Top/Shirt Neck FeatScoop-Neck,Scoop-Neck,0,0,Detail
P000216081,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000216081,2,Size RangeJuniors,Juniors,0,0,
P000216161,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000216161,2,zon Apparel ITKshirts,shirts,0,0,
P000216161,2,zonTemplateProductClothing,ProductClothing,0,0,
P000216161,2,AudienceMale,Male,0,0,
P000216161,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000216161,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000216161,2,ANDATORY FabricationCotton/Rayon Blend,Cotton/Rayon Blend,0,0,Detail
P000216161,2,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,0,Detail
P000216161,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000216161,2,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,0,
P000216161,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000216161,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000216161,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000216636,2,zon Apparel ITKshorts,shorts,0,0,
P000216636,2,zonTemplateProductClothing,ProductClothing,0,0,
P000216636,2,ANDATORY Care InstructCool iron,Cool iron,0,0,Detail
P000216636,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000216636,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000216636,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000216636,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000216636,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000216636,2,APPAREL Fit StyleJust Below The Waist,Just Below The Waist,0,0,Detail
P000216636,2,APPAREL Fit StyleRelaxed,Relaxed,0,0,Detail
P000216636,2,APPAREL Inseams5 inseam,5 inseam,0,0,Detail
P000216636,2,B-Bottom FeaturesCuffed,Cuffed,0,0,Detail
P000216636,2,B-Bottom Waist FeatFlat-Front,Flat-Front,0,0,Detail
P000217045,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000217045,2,zon Apparel ITKshirts,shirts,0,0,
P000217045,2,zonTemplateProductClothing,ProductClothing,0,0,
P000217045,2,AudienceMale,Male,0,0,
P000217045,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000217045,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000217045,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000217045,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000217045,2,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,0,
P000217045,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000217045,2,B-Top/Shirt Neck FeatButton-down-collars,Button-down-collars,0,0,
P000217045,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000217045,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000217094,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000217094,2,zon Apparel ITKshirts,shirts,0,0,
P000217094,2,zonTemplateProductClothing,ProductClothing,0,0,
P000217094,2,AudienceMale,Male,0,0,
P000217094,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000217094,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000217094,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000217094,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000217094,2,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,0,
P000217094,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000217094,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000217094,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000217124,2,zon Apparel ITKjeans,jeans,0,0,
P000217124,2,zonTemplateProductClothing,ProductClothing,0,0,
P000217124,2,AudienceMale,Male,0,0,
P000217124,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000217124,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000217124,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000217124,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000217124,2,APPAREL Fit StyleRelaxed,Relaxed,0,0,Detail
P000217124,2,APPAREL Inseams30 inseam,30 inseam,0,0,Detail
P000217124,2,APPAREL Inseams32 inseam,32 inseam,0,0,Detail
P000217124,2,APPAREL Inseams34 inseam,34 inseam,0,0,Detail
P000217124,2,B-Bottom FeaturesBasic 5 Pocket,Basic 5 Pocket,0,0,Detail
P000217124,2,B-Bottom FeaturesStraight-Leg,Straight-Leg,0,0,Detail
P000217124,2,B-Bottom Waist FeatFlat-Front,Flat-Front,0,0,Detail
P000217126,2,zon Apparel ITKjeans,jeans,0,0,
P000217126,2,zonTemplateProductClothing,ProductClothing,0,0,
