CatentryPartNumber,Price,CurrencyCode,StartDate,EndDate,Precedence,MinimumQuantity
0096172729,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096172731,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096172756,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096172768,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096172771,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096172783,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096172795,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096172826,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096172838,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096172841,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096172853,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096172865,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096172878,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096172880,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096172892,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096172908,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096172911,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096172923,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096172935,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096172948,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096172962,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096172975,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096172987,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096212914,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096212926,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096212941,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096212953,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096212965,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096212978,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096212980,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213009,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213012,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213036,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213049,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213063,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213088,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213090,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213106,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213119,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213146,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213158,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213160,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213173,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213197,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213203,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213216,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213228,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213243,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213255,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213270,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213282,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213294,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213300,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213313,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213325,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213337,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213340,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213352,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213364,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213377,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213419,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213421,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213460,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213473,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213485,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213497,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213503,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096213516,33,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096262942,28,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096262954,28,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096262966,28,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096279999,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096337264,28,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096337277,28,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096337289,28,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096337291,28,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096337540,28,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096337552,28,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096337564,28,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096337577,28,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096341096,30.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096341102,30.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096341115,30.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096341127,30.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096341139,30.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096341142,30.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096341154,30.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096341166,30.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096364130,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096364143,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096364155,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096364170,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096364182,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096364200,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096364213,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096364225,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096364237,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096364240,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096364252,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096373244,35,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096373256,35,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096373268,35,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096373314,43.75,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096373326,43.75,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096373338,43.75,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096382395,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096382400,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096382413,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096382425,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096382437,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096382440,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096393095,28,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096393101,28,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096393114,28,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096393126,28,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096393138,28,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096393141,28,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096393165,28,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096404879,21.6,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096404881,21.6,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096404893,21.6,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096404909,21.6,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096404912,21.6,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096404936,21.6,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096405086,21.6,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096405098,21.6,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096405104,21.6,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096405117,21.6,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096405129,21.6,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096405131,21.6,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096405144,21.6,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096405168,21.6,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096405171,21.6,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096405183,21.6,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096405195,21.6,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096405201,21.6,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096405214,21.6,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096405226,21.6,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096417936,26.4,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096417949,26.4,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096417951,26.4,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096417963,26.4,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096417988,26.4,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096417990,26.4,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096471720,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096471732,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096471745,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096471757,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096471769,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096471881,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096471893,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096471909,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096471912,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096471924,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096471936,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096471949,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096471951,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096471963,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096471976,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475548,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475550,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475562,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475575,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475587,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475632,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475645,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475657,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475669,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475672,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475738,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475741,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475753,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475765,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475778,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475848,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475850,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475862,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475875,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475887,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475899,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475905,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475918,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475920,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096475932,24.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481013,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481037,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481040,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481052,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481064,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481077,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481091,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481110,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481122,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481134,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481147,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481159,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481174,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481186,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481198,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481204,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481231,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481410,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481434,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481447,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481459,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481461,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481474,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481498,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481517,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481529,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481531,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481544,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096481556,41.3,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096490671,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096490683,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096490695,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096490700,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096490834,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096490847,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096490859,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096490861,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096491943,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096491955,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096491967,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096491970,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096492080,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096492092,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096492108,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096492111,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096492123,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096492135,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096492148,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096492150,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096522436,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096522449,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096522451,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096522463,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096522476,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096522488,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096522490,34.8,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096549829,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096549831,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096549844,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096549856,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096549868,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096549871,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096556512,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096556549,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096601154,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096601166,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096601179,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096601181,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096617573,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096617585,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096617597,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096617603,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096617616,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096617628,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096617630,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0096617643,16.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0094338098,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0094338098,26.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0094338104,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0094338104,26.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0094338117,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0094338117,26.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0094338129,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0094338129,26.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0094338131,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0094338131,26.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0094338144,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0094338144,26.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0094338156,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0094338156,26.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0094338183,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0094338183,26.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0094338195,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0094338195,26.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0094338201,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0094338201,26.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0094338226,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0094338226,26.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0094338241,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0094338241,26.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0094338253,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0094338253,26.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0094338278,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0094338278,26.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0094338280,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0094338280,26.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0094338292,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0094338292,26.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0094338308,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0094338308,26.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0094338311,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0094338311,26.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0094338323,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0094338323,26.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0094338335,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0094338335,26.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0094338348,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0094338348,26.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0094338362,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0094338362,26.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0094338399,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
